uri,cid,author_did,author_handle,author_display_name,author_followers,author_following,author_posts,text,created_at,reply_count,repost_count,like_count,quote_count,hashtags,mentions,urls,has_image,has_video,has_external,image_count,is_reply,language,source
at://did:plc:rx2pxvcs2yip44tujg3h2gmn/app.bsky.feed.post/3m33cgfwiex2p,bafyreidjjwnaulrmv5v2xyplmmifbjs7hqtfxv4gcbwrkqe2lhrjnxijsy,did:plc:rx2pxvcs2yip44tujg3h2gmn,lateroundqb.bsky.social,,0,0,0,"Tee Higgins had a 20% target share against the Packers (second-highest of his season), resulting in 62 receiving yards (highest).",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:rx2pxvcs2yip44tujg3h2gmn/app.bsky.feed.post/3m33cgfwiew2p,bafyreif2xis5zh2ys3gijzxvvsk266gojmx3hjt5klqszwyiulk7enuoky,did:plc:rx2pxvcs2yip44tujg3h2gmn,lateroundqb.bsky.social,,0,0,0,"Chase Brown saw just a 60% running back rush share against the Packers, second-lowest of his season. His 5.0% target share was the lowest of his season.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:4kvugby3szkhbbqakwbbhdd2/app.bsky.feed.post/3m33c6jg5zk2q,bafyreigd3fude6ipatfo4y5ixhgdv5hjmtcpigvlek5bxlzfzws7cm4ake,did:plc:4kvugby3szkhbbqakwbbhdd2,hellomanders.bsky.social,,0,0,0,good morning to everyone but especially the green bay packers,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:e2ixv7gd5ti2qmqd2lkguds4/app.bsky.feed.post/3m33c67n5gc2q,bafyreif5h2dfkv35jstvoj3sjzmzsthxwuubml6icpxu332qaccgdin5ha,did:plc:e2ixv7gd5ti2qmqd2lkguds4,lake-life-girl.bsky.social,,0,0,0,"Good Morning Bob! Sorry I missed your birthday party yesterday. I was at Lambeau Field, home of the frozen tundra, watching the Packers win! Hope you had a lovely day. Best wishes for many more! 🎂🎉",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:xlpn3efkc3xdrpci2cvsezye/app.bsky.feed.post/3m33c5mrd5s2x,bafyreibf7jcpgrr4l4aam74q5zaaqtmog2zrkukvahc4nklaumfslod3li,did:plc:xlpn3efkc3xdrpci2cvsezye,edwardodell.bsky.social,,0,0,0,PACKERS,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:uznr2q6xs6ogptyuvqxs5rtf/app.bsky.feed.post/3m33bzaffe423,bafyreiauagan2urfc7poxfi4beffvy3cu7pmjktqeyvumesdgd3ixhzxka,did:plc:uznr2q6xs6ogptyuvqxs5rtf,packerstalknetwork.bsky.social,,0,0,0,On PackersTalk.com: A Win Is a Win… But…. | LempsTalkinPack #223 #Packers #GoPackGo,,0,0,0,0,[],[],[],False,False,False,0,True,,search:packers
at://did:plc:u6k7zhlqsltppfn6twlcsmkk/app.bsky.feed.post/3m33bsfyjg224,bafyreigmgnv6ojdnzxjefm6sxnecd5pac7m6mnkwcpf7oqqnemjsbchwp4,did:plc:u6k7zhlqsltppfn6twlcsmkk,setthetone.bsky.social,,0,0,0,"As a Packers fan, I think the ""hard pills to swallow"" meme fits better, but meh.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:z4knigst5b7v6phq2ih5yaop/app.bsky.feed.post/3m33bl32xvc2p,bafyreif45ftbbylxblq4epvwb7gjf6xjvklp6ami4jeoj6qlivc26mf7yq,did:plc:z4knigst5b7v6phq2ih5yaop,peterbukowski.bsky.social,,0,0,0,"Last week, @byjbh.bsky.social asked two key questions that the #Packers answered (In good and bad ways) on Sunday against the Bengals. 

I dove into those and more in today's FREE Monday @theleap.bsky.social 

www.theleap.football/p/jordan-lov...",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:uznr2q6xs6ogptyuvqxs5rtf/app.bsky.feed.post/3m33bj6cfrf27,bafyreifywfv3xkwzdmij2utphomvlwuq5c5zr67mj33eqywznsohr4snfi,did:plc:uznr2q6xs6ogptyuvqxs5rtf,packerstalknetwork.bsky.social,,0,0,0,On PackersTalk.com: The Packers Withstand the Bengals in a Victory at Lambeau #Packers #GoPackGo,,0,0,0,0,[],[],[],False,False,False,0,True,,search:packers
at://did:plc:qi4hgu7e4urnz2uya5oyj7td/app.bsky.feed.post/3m33bfndz6c2f,bafyreigeso2z5n33s2gmval7qxkavacdfdbzbrsnplfwfigtsa22rt4sqi,did:plc:qi4hgu7e4urnz2uya5oyj7td,eclecticbrotha1.bsky.social,,0,0,0,"Every Monday morning after a Packers win, Mike Greenberg asks Rex Ryan if the Packers are a Super Bowl contender. And every time, Ryan says no, praising the running game and the defense but saying he doesn't trust Jordan Love - who's produced the only consistent production on the team all season.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:dtg2oeh4jj3lmbcxyxl6nm34/app.bsky.feed.post/3m33b53ikiz2g,bafyreifncmsezrox3mimpwet5mz23w5wusgpi4l5bqhpclipfygyxg7hae,did:plc:dtg2oeh4jj3lmbcxyxl6nm34,some-news.bsky.social,,0,0,0,"Packers running back Josh Jacobs looked good on the field Sunday, but he wasn't feeling his best during the 27-18 win over the Bengals.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:z4knigst5b7v6phq2ih5yaop/app.bsky.feed.post/3m33b2jn57s2p,bafyreidzzbflejy73go5656bjvdse4til2la3637ggmuzxtzfgqkqs5ewu,did:plc:z4knigst5b7v6phq2ih5yaop,peterbukowski.bsky.social,,0,0,0,"Jordan Love and Josh Jacobs were excellent, the defense buckled again, but the #Packers beat the Bengals and now sit atop the NFC North. 

We reacted live after the game. 

youtube.com/live/ltcoMPu...",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:okao566njehdhj6qmeaejsh3/app.bsky.feed.post/3m33asx7ypc2v,bafyreiakau7h3xfrvbg7357t2jdqiwsmljkztiyzhav7urzvmfon2557oy,did:plc:okao566njehdhj6qmeaejsh3,wilsonz23.bsky.social,,0,0,0,The difference of course being that the Packers have played in a Superbowl in a decade and the Chiefs have been to 5 of the last 6,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:o5ftdsghnbm4rnsr5bmnyl57/app.bsky.feed.post/3m33aoeymhs2d,bafyreidejibru6aa2txordre6tqn7bamnodoforjnlt3dp5phr7mltrupy,did:plc:o5ftdsghnbm4rnsr5bmnyl57,mallyrow.bsky.social,,0,0,0,if he won’t this packers fan will,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:bn7bsnhambxgzbzu5rtgi5dk/app.bsky.feed.post/3m33ahfwngk22,bafyreie6ytrb44uiltlhoyzk4gvuqyig37kqp7hgu6l5ww6p4ysh5upthy,did:plc:bn7bsnhambxgzbzu5rtgi5dk,dylanpeter.bsky.social,,0,0,0,"youtu.be/3QktcGUecQw?...

My REACTION TO THE PACKERS 27-18 VICTORY OVER THE BENGALS #gopackgo",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:yql5zuwnzaozqdbzbbdsaspa/app.bsky.feed.post/3m337tpla3c2d,bafyreiaqxrjizipjxqbkprduxjbjimuw2mozsul4lbm7wfb4o6vx3j6w3m,did:plc:yql5zuwnzaozqdbzbbdsaspa,jimw14.bsky.social,,0,0,0,"Good Morning, Happy Monday.  Packers Win, Packers Win.
Seattle beat Toronto yesterday.  The ALCS continues today.
The NLCS begins today.  Dodgers at the Brewers.
Snow in Wyoming yesterday.  Blocked highways in Colorado.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:37lm46sbrzz622ij4vucrceo/app.bsky.feed.post/3m337oxc5p72d,bafyreig27kt2p5axbm3u3d3hnwvhrauaq6cbduvmcmc34hibkxeafxtv3a,did:plc:37lm46sbrzz622ij4vucrceo,nflfantasynews.bsky.social,,0,0,0,Packers' Jacobs pulls through 'flu game' in big way https://www.espn.com/nfl/story/_/id/46577466/packers-josh-jacobs-battles-illness-huge-game-win-vs-bengals,,0,0,0,0,[],[],[],False,False,False,0,True,,search:packers
at://did:plc:345w5ovxsxjxtpm3fzoaozkh/app.bsky.feed.post/3m337lophi52k,bafyreiaeyw2dy2wze3sp6y2xzdunosafzcfzrublzrj3nqz45h2q5slugm,did:plc:345w5ovxsxjxtpm3fzoaozkh,neurasensory.bsky.social,,0,0,0,"Packers overcome Flacco's comeback attempt and beat the Bengals 27-18 - Spectrum News

bengalsvspackers",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:exfe7qpoh5qjmhue2r5xnwqq/app.bsky.feed.post/3m3375oq5f22o,bafyreibehi5lcarkqfsmy2pu63ymg6e2idv6m3ejjlyb2nyubtq3nhlc7y,did:plc:exfe7qpoh5qjmhue2r5xnwqq,winterandbaseball.bsky.social,,0,0,0,First place Green Bay Packers,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:jzg53eojiuq53dqvamxeivw4/app.bsky.feed.post/3m336vvkk4c2f,bafyreicp5ksjezqrhexm3ea2lpl7erdukrgpfx6eloxtiybtklzeqaorr4,did:plc:jzg53eojiuq53dqvamxeivw4,scoreboardpage.bsky.social,,0,0,0,Your morning #NFL Scoreboard Page:,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
at://did:plc:iwrnx4vgabt3x3u3lheo63dt/app.bsky.feed.post/3m336fjmfj22k,bafyreibjs3gr3ylrna6odnyld6qrjst2mnrpzanu3krzwxgtwbampo6xsa,did:plc:iwrnx4vgabt3x3u3lheo63dt,wendellfp.bsky.social,,0,0,0,Lucas Havrisik came from nowhere to be an impactful piece in the Packers' win over the Bengals. The life of a journeyman kicker in the NFL: atozsports.com/nfl/unsung-h...,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:packers
